status,full_url_length,hostname_length,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,full_url_digit_ratio,hostname_digit_ratio,abnormal_domain,random_domain,prefix_suffix,common_terms,punycode,word_count,repeatead_characters,TLD,length_param,email_in_url,dom_in_ip,num_vowels_dom
1,35,22,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.02857142857142857,0.045454545454545456,0,0,1,0,0,6,1,1,5,0,0,7
1,63,26,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,17,0,0,12
1,53,21,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.07547169811320754,0.0,1,0,0,1,0,8,1,1,6,0,0,13
1,75,44,4,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0.0,0.0,0,0,1,0,0,13,1,1,9,0,0,22
1,35,27,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.11428571428571428,0.14814814814814814,0,1,0,0,0,4,1,1,0,0,0,8
1,210,14,4,1,0,1,10,0,11,0,0,6,3,0,1,0,0,0,0,0.06666666666666667,0.0,1,0,0,1,0,35,1,1,3,0,0,44
0,44,13,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,22,0,0,11
1,150,40,5,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.4866666666666667,0.0,0,0,0,0,0,10,1,1,0,0,0,24
1,39,22,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,7,0,0,8
1,64,15,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,12,1,1,0,0,0,13
1,106,20,4,4,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0.16037735849056603,0.0,1,0,0,0,0,17,1,1,11,0,0,17
1,34,20,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,10
0,65,16,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,35,0,0,20
1,60,14,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0.03333333333333333,0.14285714285714285,1,0,0,0,0,12,1,1,7,0,0,10
1,25,14,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,5
0,39,21,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.1282051282051282,0.0,1,0,0,1,0,6,1,1,5,0,0,8
0,38,15,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,8,1,1,9,0,0,6
1,129,8,2,1,0,1,0,0,5,7,0,0,6,0,1,0,0,0,0,0.023255813953488372,0.0,0,0,0,0,0,15,1,1,5,0,0,24
0,52,15,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,13,0,0,13
1,30,14,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.36666666666666664,0.7857142857142857,0,0,0,0,0,7,1,0,0,0,1,2
0,33,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,7
0,118,27,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.07627118644067797,0.0,0,0,0,0,0,14,1,1,67,0,0,36
0,27,20,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,1,0,0,0,7
0,78,16,3,0,0,0,0,0,0,3,0,0,9,0,1,0,0,0,0,0.16666666666666666,0.0,0,0,0,0,0,12,1,1,17,0,0,17
1,35,27,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.02857142857142857,0.037037037037037035,0,0,1,0,0,6,1,1,0,0,0,8
1,32,18,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,8
1,64,39,5,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0625,0.10256410256410256,0,1,1,0,0,12,1,1,6,0,0,11
1,38,29,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.07894736842105263,0.10344827586206896,0,1,1,0,0,6,1,1,0,0,0,6
0,24,15,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,5
0,68,15,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,12,0,0,18
1,126,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0.16666666666666666,0.0,0,0,1,0,0,15,1,1,0,0,0,34
0,41,16,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,11,0,0,13
0,48,16,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,18,0,0,14
0,29,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,8
0,24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,2
0,50,17,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0.02,0.058823529411764705,1,0,0,1,0,7,1,1,18,0,0,9
1,126,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0.11904761904761904,0.0,0,0,1,0,0,15,1,1,15,0,0,33
0,39,11,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,0,0,0,8
1,102,15,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0.19607843137254902,0.0,0,0,0,0,0,11,1,1,32,0,0,19
0,31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.06451612903225806,0.08695652173913043,1,0,0,1,0,5,1,1,0,0,0,6
1,86,22,3,1,0,1,0,0,1,0,0,1,4,0,1,0,0,0,1,0.27906976744186046,0.0,1,0,1,0,0,10,1,1,0,0,0,18
0,78,16,2,4,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0.10256410256410256,0.0,1,0,0,1,0,14,1,1,0,0,0,16
0,29,20,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,5
0,33,12,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0.21212121212121213,0.0,1,0,0,1,0,6,1,1,5,0,0,4
1,27,12,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,4
0,24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,4
0,39,20,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,9
0,28,21,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,5,1,1,0,0,0,7
1,87,24,2,0,0,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0.12643678160919541,0.0,0,0,0,0,0,8,1,1,1,0,0,14
0,43,18,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,12,0,0,12
0,27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
0,101,17,2,9,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.07920792079207921,0.0,0,0,0,0,0,18,1,1,0,0,0,26
0,60,28,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,1,0,9,1,1,24,0,0,16
0,38,13,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,8,1,1,9,0,0,7
1,19,10,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,4
0,137,15,3,0,0,0,0,0,0,1,0,34,4,0,1,0,0,0,0,0.26277372262773724,0.0,1,0,0,1,0,40,1,1,103,0,0,7
1,263,179,14,1,0,1,1,0,1,2,0,2,5,0,1,0,1,0,0,0.12927756653992395,0.16201117318435754,1,1,0,1,0,26,1,1,10,0,0,49
1,22,6,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.18181818181818182,0.0,0,0,0,0,0,4,1,1,7,0,0,1
1,89,21,3,0,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0.011235955056179775,0.0,0,0,0,0,0,13,1,1,9,0,0,26
0,28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
0,49,26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.02040816326530612,0.0,0,0,0,0,0,6,1,1,15,0,0,10
1,45,36,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.06666666666666667,0.08333333333333333,0,1,1,0,0,9,1,1,0,0,0,9
1,30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,5
1,54,10,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,17,0,0,13
0,29,22,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,4,1,1,0,0,0,8
1,86,16,3,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,13,1,1,14,1,0,28
1,26,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.07692307692307693,0.1111111111111111,0,0,0,0,0,5,1,1,0,0,0,5
0,83,20,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0.10843373493975904,0.0,1,0,0,0,0,6,1,1,42,0,0,23
1,49,28,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,12,0,0,14
0,33,12,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0.21212121212121213,0.0,1,0,0,1,0,6,1,1,5,0,0,4
0,40,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,7,0,0,10
0,56,18,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,10,1,1,0,0,0,10
0,27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,4
0,70,33,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,1,1,1,0,10,1,1,29,0,0,17
1,128,120,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0546875,0.058333333333333334,0,1,0,0,0,13,1,1,0,0,0,31
1,25,6,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.12,0.0,0,0,0,0,0,4,1,1,11,0,0,3
0,33,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,7
0,52,16,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,7,1,1,21,0,0,13
0,31,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,6
1,41,32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0975609756097561,0.125,0,1,0,0,0,5,1,1,0,0,0,8
0,33,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,7
1,32,23,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,5,1,1,0,0,0,6
0,66,30,3,1,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0.030303030303030304,0.0,1,0,0,1,0,10,1,1,13,0,0,18
0,85,14,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.09411764705882353,0.0,1,0,0,0,0,16,1,1,0,0,0,16
0,52,20,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,18,0,0,14
0,109,19,3,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.05504587155963303,0.0,1,0,0,1,0,15,1,1,73,0,0,29
0,84,20,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,11,1,1,0,0,0,25
1,110,16,2,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0.12727272727272726,0.0,0,0,0,0,0,10,1,1,4,0,0,24
1,171,25,2,1,0,1,2,0,3,0,0,0,7,0,1,0,0,0,0,0.30409356725146197,0.0,0,0,0,0,0,16,1,1,9,0,0,29
0,17,9,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,3
0,19,12,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,4
1,98,14,4,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0.2857142857142857,0.7857142857142857,0,0,0,0,0,14,1,0,6,0,1,13
1,32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,10
0,28,20,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
1,64,31,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0.03125,0.06451612903225806,0,0,0,0,0,9,1,1,0,0,0,20
0,40,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,10,0,0,14
1,132,32,2,1,0,0,0,0,0,2,0,0,7,0,3,0,0,0,0,0.11363636363636363,0.1875,0,1,1,0,0,10,1,1,46,0,0,31
1,124,24,2,2,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0.04838709677419355,0.0,0,0,1,0,0,13,1,1,46,0,0,32
1,51,18,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,9,0,0,14
1,141,48,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0.2907801418439716,0.3958333333333333,0,1,0,0,0,7,1,1,0,0,0,24
1,126,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0.12698412698412698,0.0,0,0,1,0,0,15,1,1,15,0,0,35
0,21,14,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,4
0,53,14,2,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0.03773584905660377,0.0,1,0,0,1,0,8,1,1,0,0,0,11
0,27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
1,76,14,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.27631578947368424,0.0,0,0,0,0,0,8,1,1,10,0,0,12
0,79,32,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,12,1,1,0,0,0,23
1,77,23,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.2077922077922078,0.0,0,0,0,0,0,6,1,1,32,0,0,19
0,35,18,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,7,1,1,0,0,0,7
0,56,21,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,26,0,0,15
0,49,22,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.08163265306122448,0.0,1,0,0,1,0,8,1,1,11,0,0,6
0,41,20,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,7,0,0,11
1,84,20,2,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,0.27380952380952384,0.0,0,0,0,0,0,9,1,1,32,0,0,19
0,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
0,21,12,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,2
0,35,13,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,14,0,0,7
0,28,19,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,7,1,1,0,0,0,5
1,97,25,5,0,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,15,1,1,11,1,0,26
1,36,14,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,10
0,63,19,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,9,1,1,21,0,0,18
0,24,17,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,7
1,40,33,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.025,0.030303030303030304,0,0,0,0,0,4,1,1,0,0,0,11
1,85,17,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,13,1,1,11,0,0,22
1,56,39,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.10714285714285714,0.15384615384615385,0,1,1,0,0,10,1,1,9,0,0,11
1,49,11,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,9,0,0,15
1,23,10,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,4,0,0,5
1,64,16,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,10,1,1,11,0,0,15
1,46,20,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.043478260869565216,0.0,0,0,0,0,0,10,1,1,0,0,0,12
1,36,9,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,9,0,0,6
0,29,22,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.06896551724137931,0.09090909090909091,0,0,0,0,0,4,1,1,0,0,0,6
1,55,28,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.05454545454545454,0.03571428571428571,0,0,1,0,0,7,1,1,0,0,0,16
0,45,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,12,0,0,11
0,33,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,8
1,231,23,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0.39826839826839827,0.0,0,0,0,0,0,18,1,1,9,0,0,43
1,30,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,4,0,0,7
0,31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,7
0,27,18,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,6,1,1,0,0,0,4
1,81,27,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.25925925925925924,0.0,1,0,0,1,0,7,1,1,32,0,0,17
0,58,16,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.1206896551724138,0.0,1,0,0,1,0,9,1,1,33,0,0,12
0,28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,5
0,25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,3
1,87,13,5,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.022988505747126436,0.0,0,0,0,0,0,12,1,1,14,0,0,22
0,28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,5
0,133,13,2,12,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0.06015037593984962,0.0,0,0,0,0,0,22,1,1,0,0,0,35
0,26,17,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,6
1,36,15,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,0,0,0,8
1,29,15,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,5,0,0,8
1,37,28,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,8
0,33,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
0,47,15,2,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,24,0,0,13
0,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.11538461538461539,0.17647058823529413,1,0,0,1,0,5,1,1,0,0,0,4
1,93,22,5,1,1,1,0,0,1,0,0,1,6,0,1,0,0,0,1,0.021505376344086023,0.0,0,1,1,0,0,16,1,1,9,1,0,23
0,44,27,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,0,0,0,10
1,34,26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,9
0,63,22,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,11,1,1,0,0,0,15
1,56,36,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.16071428571428573,0.16666666666666666,0,1,1,0,0,10,1,1,11,0,0,10
1,28,20,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.10714285714285714,0.15,0,0,0,0,0,4,1,1,0,0,0,5
0,51,21,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,1,0,10,1,1,22,0,0,13
1,50,16,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.06,0.0,0,0,0,0,0,7,1,1,14,0,0,11
0,70,17,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.08571428571428572,0.0,1,0,0,1,0,10,1,1,11,0,0,16
0,41,12,2,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0.04878048780487805,0.0,1,0,0,0,0,7,1,1,0,0,0,10
0,74,17,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0945945945945946,0.0,1,0,0,1,0,10,1,1,41,0,0,18
0,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,3
0,114,19,3,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.05263157894736842,0.0,1,0,0,0,0,18,1,1,43,0,0,24
1,49,26,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,3,0,0,13
0,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
0,42,14,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,0,0,0,8
0,28,19,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,7
0,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,6
0,32,15,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,6
1,34,25,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.029411764705882353,0.04,0,0,1,0,0,6,1,1,0,0,0,6
1,51,27,2,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,1,1,1,0,8,1,1,0,0,0,11
0,78,17,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,13,1,1,0,0,0,20
1,43,29,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,6,0,0,11
1,154,28,2,1,0,1,1,0,2,3,0,0,7,0,5,0,1,0,0,0.09090909090909091,0.0,0,0,1,0,0,17,1,1,46,0,0,38
0,35,26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,0,0,0,7
0,54,22,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,7,1,1,24,0,0,10
0,35,27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,8
0,25,16,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,6
0,27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,6
1,61,12,4,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0.14754098360655737,0.75,0,0,0,0,0,11,1,0,9,0,1,10
1,41,30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,3,0,0,12
1,47,13,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,9,0,0,13
0,19,11,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,2
0,38,18,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,11,0,0,9
0,64,19,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.09375,0.0,1,0,1,1,0,11,1,1,29,0,0,10
